id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36546879,En el centro de teatinos,273457712,Maria Dolores,,Teatinos-Universidad,36.717,-4.46525,Entire home/apt,197,3,7,2023-08-15,0.12,1,63,1,VFT/MA/35005
36548988,FANTÁSTICO PISO CERCA PLAZA DE LA MERCED,13864380,Loreto,,Centro,36.72685,-4.42056,Entire home/apt,210,4,15,2023-08-16,0.25,1,30,2,VFT/MA/22749
36550104,PERCHEL,268097476,Lola,,Cruz De Humilladero,36.71251,-4.43544,Private room,40,1,503,2024-06-07,8.31,3,281,105,VFT/MA/34496
36555956,S H Celedonio Romero,25107589,Suite Homes,,Centro,36.72818,-4.42099,Entire home/apt,75,1,17,2024-06-23,0.31,27,90,6,vft/ma/34385
36558899,"Soho Boutique Bahía Málaga, Double Room",273734646,Soho Bahía Málaga,,Centro,36.71658,-4.42251,Hotel room,1000,1,6,2021-08-04,0.10,3,365,0,H/MA/00877
36559291,"Soho Boutique Bahía Málaga, Triple Room",273734646,Soho Bahía Málaga,,Centro,36.71331,-4.42154,Hotel room,1000,1,0,,,3,365,0,H/MA/00877
36559398,"Soho Boutique Bahía Málaga, Family Room",273734646,Soho Bahía Málaga,,Centro,36.71482,-4.42241,Hotel room,1000,1,0,,,3,365,0,H/MA/00877
36563812,"Salles Málaga Centro, Double",274446073,Salles Málaga Centro,,Centro,36.72071,-4.42665,Private room,202,1,11,2023-01-02,0.23,3,304,0,H-MA-01664
36564055,"Salles Málaga Centro , Triple",274446073,Salles Málaga Centro,,Cruz De Humilladero,36.71593,-4.44552,Private room,,1,0,,,3,282,0,H-MA-01664
36598316,ATICO THYSSEN CENTRO HISTORICO,275092709,Maria Angeles,,Centro,36.72078,-4.42421,Entire home/apt,147,1,127,2024-06-26,2.12,1,118,26,CTC-2019133371
36626405,Cubo's Villa Yedra Guadalmar,117253760,Cubo'S Holiday Homes.,,Churriana,36.66978,-4.46173,Entire home/apt,264,1,13,2024-05-29,0.23,27,237,4,CTC-2019108847
36631567,"La Buhardilla de Olivia, soleado y céntrico ático",275328301,Olivia,,Centro,36.72196,-4.42704,Entire home/apt,100,2,71,2024-02-01,1.18,1,183,12,VFT/MA/28622
36758204,Modern penthouse in Málaga with stunning views,22753833,Hamiedha,,Centro,36.7282,-4.41532,Entire home/apt,105,2,63,2024-06-28,1.05,1,131,24,CTC-2019023703
36787626,APARTAMENTO AL LADO DE LA CASA DE PICASSO,138864019,Alberto,,Centro,36.72614,-4.41594,Entire home/apt,109,2,122,2024-06-20,2.03,29,258,24,CTC-2019129471
36855526,Apartamento Gran Comedias - Centro Málaga,4971899,Fernando Y Ainhoa,,Centro,36.72379,-4.42016,Entire home/apt,101,2,24,2024-05-23,0.41,2,318,10,VFT/MA/18816
36866791,"AT- PIN UP - Premium - Málaga,  Carlos Haya",277094172,Andrea,,Bailen-Miraflores,36.72254,-4.44665,Entire home/apt,85,14,48,2024-05-18,0.80,1,303,6,CTC-2019135432
36869073,Apartamento Mágico Carretería,277109500,Juan Carlos,,Centro,36.72504,-4.421,Entire home/apt,99,2,150,2024-06-25,2.53,3,31,44,VFT/MA/19260
36878743,Apartment at the Beach,138864019,Alberto,,Este,36.72236,-4.37963,Entire home/apt,114,2,83,2024-06-13,1.38,29,258,26,A/MA/1611
36897884,Excelente apartamento,8028192,Mabel,,Centro,36.7228,-4.41922,Entire home/apt,139,2,34,2024-06-13,0.57,3,52,25,A/Mª/01250
36959492,Apartamento Málaga Litoral Beach II,277832461,Maria Carmen,,Carretera de Cadiz,36.68624,-4.44741,Entire home/apt,176,2,13,2023-02-21,0.22,1,308,0,VFT/MA/33085
36966653,C11 · Cosy 7 Bedrooms in Plaza de la Merced,5890675,La Recepción,,Centro,36.723858,-4.417347,Entire home/apt,308,1,14,2023-08-20,0.24,64,16,4,CTC-2019124825
36971068,La Malagueta C2 - one step away from the beach,90834382,Caroline,,Centro,36.71874,-4.41067,Entire home/apt,93,4,145,2024-06-15,2.42,6,74,41,VFT/MA/34260
36995539,Apartamento Familiar Teatinos,278136593,Enrique,,Teatinos-Universidad,36.71898,-4.48199,Entire home/apt,114,5,5,2023-08-07,0.21,1,40,2,-CTC-2019130690
37004195,Encantador Ático en el Centro Histórico de Málaga,37235477,Marta,,Centro,36.721161,-4.423908,Entire home/apt,146,2,67,2024-06-16,1.82,1,191,30,VFT/MA/41991
37007273,• Málaga's Garden ☀,102906432,Mariano,,Centro,36.72846,-4.41954,Entire home/apt,93,3,42,2024-06-27,0.70,9,63,11,CTC-2019137086
37067583,Bonito apartamento en barrio de Picasso 1 iz int,17585280,Pablo Y Marisa,,Centro,36.72908,-4.41192,Entire home/apt,131,7,3,2024-06-16,0.21,13,224,1,A/MA/01334
37069758,Large Apartment in the heart of Malaga,278821830,Remy,,Centro,36.72443,-4.42038,Entire home/apt,102,1,168,2024-06-19,2.79,123,306,33,CTC-2019138228
37078614,Special apart. next to the beach,54358669,Pedro,,Carretera de Cadiz,36.70216770273427,-4.435321871949585,Entire home/apt,115,3,13,2024-06-23,1.51,2,210,13,VFT/MA/19414
37084887,Piso centro Histórico de Málaga,1860444,Guanarteme,,Centro,36.72383,-4.41819,Entire home/apt,120,3,14,2023-08-14,0.23,1,62,4,VFT/MA/29124
37086303,"Duplex en la playa, zona de trabajo",41025209,Maribel,,Este,36.71695,-4.3503,Entire home/apt,82,3,25,2024-06-25,0.97,5,350,15,CTC-2018181293
37106581,Apartamento con encanto en El Centro De Málaga,276375621,Laura,,Centro,36.72143,-4.41857,Entire home/apt,174,3,29,2024-06-09,0.49,1,277,10,VFT/MA/27121
37117822,MALAGA BEACH & CENTER,23322550,Maria Teresa,,Centro,36.71419906616211,-4.428898811340332,Entire home/apt,132,4,44,2024-04-25,0.74,1,305,5,2019141368
37120903,La Malagueta C1,90834382,Caroline,,Centro,36.7207,-4.41004,Entire home/apt,130,4,161,2024-06-16,2.70,6,18,32,VFT/MA/34260
37141414,Villa El Cerrillo Málaga,12819931,Ana,,Churriana,36.65859,-4.50781,Entire home/apt,440,2,62,2024-06-23,1.05,4,287,15,VUT/MA/2019135699
37166942,Playa + centro.,4655095,Macarena,,Carretera de Cadiz,36.7057,-4.43719,Private room,32,1,185,2024-06-14,3.10,4,69,77,VFT/MA/33035
37177491,viendo málaga,150131163,Francisco,,Centro,36.71757,-4.42559,Entire home/apt,150,3,0,,,1,0,0,VFT/MA/31532
37177845,Luxury apartment,195999768,Patrimonial,,Este,36.72061,-4.35837,Entire home/apt,111,2,50,2023-09-23,0.84,2,245,5,CTC-2019114228
37178979,"Nordik Rooms Urban - Trinidad ""Oulu""",277663300,Albert,,Centro,36.72416,-4.42774,Private room,124,1,15,2024-04-13,0.25,25,126,1,VFT/MA/32084
37180366,Delicias homes Málaga playa,41543634,Joaquín,,Carretera de Cadiz,36.69865,-4.44313,Entire home/apt,114,6,16,2022-08-15,0.27,1,301,0,vft/ma/35586
37181161,"Nordik Rooms Urban - Trinidad ""Inari""",277663300,Albert,,Centro,36.72416,-4.42774,Private room,119,1,14,2024-03-11,0.24,25,126,3,VFT/MA/32084
37182261,"Nordik Rooms Urban - Trinidad ""Kemi""",277663300,Albert,,Centro,36.72416,-4.42774,Private room,125,1,10,2024-05-14,0.17,25,103,1,VFT/MA/32084
37213262,Unforgettable Malaga near the historic centre.,82241858,Lydia,,Centro,36.728149,-4.424065,Entire home/apt,206,1,25,2024-06-25,0.42,1,166,22,VFT/MA/35628
37228073,Ático mit privater Dachterrasse in Altstadtnähe,40468964,Kerstin,,Centro,36.727039,-4.421012,Entire home/apt,77,7,23,2024-06-03,0.39,1,18,2,VFT/MA/27148
37236283,Del Parque Flats Estudio Lagunillas,152016953,Del Parque Flats,,Centro,36.72694,-4.41629,Entire home/apt,68,1,15,2024-02-18,0.25,62,328,3,CTC2019130878
37267160,Piso con piscina y parking en Málaga,207808953,Sonia,,Teatinos-Universidad,36.72288,-4.48526,Entire home/apt,152,3,2,2021-08-29,0.06,1,38,0,VFT/MA/0012B
37268075,Bright Beachfront 1-Bedroom Apt/Walk To Old Town,89705945,Antonio.,,Centro,36.71777,-4.41212,Entire home/apt,136,2,109,2024-06-30,1.84,60,40,31,CTC-2019138018
37288024,"Bonito apartamento en la playa, Guadalmar",3278020,Maite,,Churriana,36.66601,-4.46265,Entire home/apt,147,3,75,2024-06-23,1.26,2,229,36,VUT/MA/33640
37308086,Cozy Study in front of the beach,41025209,Maribel,,Este,36.71811,-4.34822,Entire home/apt,80,3,7,2020-07-19,0.12,5,272,0,VCT/MA 26979
37322834,☀DORMITORIO PARA 1 EN PISO SOLEADO☀CIUDAD Y PLAYA,280961382,Rafael,,Este,36.71944,-4.36182,Private room,32,2,66,2024-06-10,1.10,2,165,16,CTC-2019138715
37329601,"☀LUMINOSO DORMITORIO DOBLE☀PLAYA, CIUDAD Y NETFLIX",280961382,Rafael,,Este,36.71962,-4.36129,Private room,41,4,49,2024-05-31,0.82,2,124,13,CTC-2019138715
37352053,Apartamento centro de Málaga,33591451,Marta,,Centro,36.72254,-4.42128,Entire home/apt,,2,2,2019-08-19,0.03,1,0,0,VTF/MA/04384
37364132,Esparteros ático premium,281549064,Fran,,Centro,36.71873,-4.42172,Entire home/apt,99,2,125,2024-06-13,2.13,1,217,23,CTC-2019140530
37375826,Solaga - Eden,126429738,Steffen,,Centro,36.72022,-4.4187,Entire home/apt,167,1,3,2020-08-16,0.05,64,123,0,VFT/MA/35115
37385745,Luxury apartment with balcony in center. Larios,94736627,Rocío,,Centro,36.71862,-4.42134,Entire home/apt,271,1,46,2024-06-05,0.79,42,181,14,VFT/MA/36393
37388219,Blonski-Pink Flamingo,85368613,Monika,,Churriana,36.66493,-4.46336,Private room,46,1,158,2024-04-09,2.66,4,46,14,CTC-2019084631
37435269,APARTAMENTO POR SEMANAS 4,16650042,R.U Sto Tomas,,Teatinos-Universidad,36.72106,-4.47001,Entire home/apt,64,10,12,2023-08-26,0.20,12,6,3,A/MA/01590
37435853,Apartamento por semanas 6,16650042,R.U Sto Tomas,,Teatinos-Universidad,36.72179,-4.46658,Entire home/apt,74,10,9,2023-08-31,0.25,12,20,3,A/MA/01590
37443415,Your Spot in Málaga 2,8899725,Roberto,,Centro,36.72895,-4.42555,Entire home/apt,450,40,0,,,16,180,0,Exempt
37479388,D&V Nice Apartment Ollerías 55 parking,281812485,Dv,,Centro,36.72667,-4.42407,Entire home/apt,145,2,1,2019-08-18,0.02,4,216,0,CTC-2019142458
37485493,Double room in shared house 1,8899725,Roberto,,Centro,36.7281,-4.424414,Private room,57,3,34,2023-08-24,0.57,16,34,11,Exempt
37487677,Spacious centre apartment in Málaga,282811750,Patricia,,Centro,36.71344,-4.42795,Entire home/apt,137,2,86,2024-06-16,1.44,3,46,16,VTF/MA/25468
37488463,Habitación doble en casa compartida 2,8899725,Roberto,,Centro,36.7281,-4.42441,Private room,59,4,37,2023-09-01,0.62,16,27,11,Exempt
37489492,Habitación doble en casa compartida 3,8899725,Roberto,,Centro,36.7281,-4.42441,Private room,52,4,42,2023-09-01,0.71,16,24,12,Exempt
37489898,Habitación doble en casa compartida 4,8899725,Roberto,,Centro,36.7281,-4.42441,Private room,54,1,43,2023-08-23,0.73,16,20,12,Exempt
37494230,La Platea Cervantes II,280021916,Maria Angeles,,Centro,36.72409,-4.42003,Entire home/apt,999,1,9,2020-08-20,0.15,1,365,0,VFT/MA/35692
37511698,Habitación doble en casa compartida 6,8899725,Roberto,,Centro,36.7281,-4.42441,Private room,58,7,42,2023-09-01,0.71,16,41,13,Exempt
37512096,Habitación single en casa compartida 5,8899725,Roberto,,Centro,36.72916,-4.42507,Private room,40,1,36,2023-08-28,0.61,16,55,5,Exempt
37521031,Encantadora Habitación- Regente Green.,283241143,Alessandro,,Centro,36.72703,-4.42849,Private room,43,2,125,2024-06-16,2.10,4,208,34,CTC-2019145019
37522729,Málaga Soho,46055741,Ricardo,,Centro,36.71651,-4.42426,Entire home/apt,202,3,56,2024-04-30,0.94,23,70,4,CTC-2019011587
37528303,Málaga  centro histórico II /Carretería,46055741,Ricardo,,Centro,36.72341,-4.42178,Entire home/apt,97,3,94,2024-06-02,1.58,23,71,23,VFT/MA/35854
37543860,Casa Rural La Milla Verde,283560692,Jose Manuel,,Campanillas,36.744,-4.58237,Entire home/apt,182,2,12,2024-05-12,0.34,1,316,3,CTC-2019145253
37546085,Encantadora Habitación-Regente Orange.,283241143,Alessandro,,Centro,36.72646,-4.42826,Private room,43,2,123,2024-06-09,2.07,4,308,39,CTC-2019145019
37578106,Málaga Center Flat Aventurero Boutique,8544512,Malaga Center Flat,,Centro,36.72234,-4.42194,Entire home/apt,130,1,61,2024-06-10,1.07,73,279,18,CTC-2019141538
37578260,Casita de Santos,174519477,Laura,,Centro,36.72169,-4.42343,Entire home/apt,188,1,8,2024-03-04,0.19,4,243,3,VFT/MA/35914
37584994,Céntrico Apartamento Familiar con 3 recámaras.,283241143,Alessandro,,Centro,36.72545,-4.4287,Entire home/apt,117,2,17,2024-05-26,1.15,4,199,13,CTC-2019145019
37614246,"Apt Santos 7, Old Town.",11733642,Airgestión,,Centro,36.72097,-4.42362,Entire home/apt,132,1,68,2024-06-22,1.20,20,154,19,VFT/MA/33004
37626771,Estudio-Loft a Metros del Centro Histórico,33814148,Diego,,Centro,36.728592,-4.421201,Entire home/apt,101,2,142,2024-06-15,2.39,7,299,33,VTF/MA/35895
37646504,Paraíso Pedregalejo,138864019,Alberto,,Este,36.72144,-4.3792,Entire home/apt,116,2,136,2024-06-10,2.29,29,245,45,A/MA/1611
37647561,Solaga - Camas,126429738,Steffen,,Centro,36.71812,-4.42495,Entire home/apt,223,1,5,2024-06-06,0.09,64,154,3,VFT/MA/35463
37672691,• Malaga 's Couples Nest! ♥,284694236,Roberto,,Centro,36.72131,-4.42956,Entire home/apt,84,3,53,2024-06-07,0.89,3,65,12,VFT/MA/35883
37703423,Solaga - Cathedral,126429738,Steffen,,Centro,36.7204,-4.42232,Entire home/apt,201,1,15,2022-09-16,0.26,64,300,0,VFT/MA/28635
37708416,THE PHOTOGRAFIC FLAT,285010915,Domingo,,Centro,36.7136,-4.42914,Entire home/apt,110,3,10,2024-03-30,0.17,3,65,1,CTC-2019149447
37733937,C102 · Huge and Stylish 5 Bedroom by the Center,5890675,La Recepción,,Cruz De Humilladero,36.72217,-4.44788,Entire home/apt,339,1,10,2023-08-13,0.17,64,13,3,VFT/MA/27133
37744925,Apartamento Carmela del Soho,285356099,Carmela Noemi,,Centro,36.71567,-4.42344,Entire home/apt,99,2,74,2024-06-08,1.25,1,239,8,VFT/MA/35904
37745919,A&S APARTAMENTOS MALAGA I,217385401,Pedro,,Cruz De Humilladero,36.69844,-4.47389,Entire home/apt,162,1,159,2024-06-11,2.69,3,298,45,VFT/MA/23814
37749872,Villa con preciosas vistas a Málaga,50400930,Federico,,Palma-Palmilla,36.75136,-4.43863,Entire home/apt,843,2,41,2024-06-17,1.14,2,295,14,ctc-2019212107
37760802,Sweet Dreams Malaga,8899725,Roberto,,Centro,36.72899,-4.42359,Entire home/apt,83,1,31,2023-08-27,0.52,16,0,11,Exempt
37766994,BAÑO PRIVADO AACC/WIFI 11Habitación Interior Playa,5490522,Fali,,Carretera de Cadiz,36.70348,-4.43671,Private room,30,2,105,2024-06-14,1.77,15,4,27,VTF/MA/34353
37770190,Apartamento Mármoles - Centro Málaga,91431043,Jose,,Centro,36.72019,-4.43207,Entire home/apt,106,2,38,2024-06-02,0.64,12,58,9,VFT/MA/32134
37773915,BAÑO PRIVADO AACC/WIFI 21Habitación Exterior Playa,5490522,Fali,,Carretera de Cadiz,36.70345,-4.43688,Private room,35,1,106,2024-06-14,1.79,15,3,23,VTF/MA/34353
37775959,BAÑO PRIVADO AACC/WIFI 22Habitación Interior Playa,5490522,Fali,,Carretera de Cadiz,36.70211,-4.43554,Private room,32,1,96,2024-06-14,1.62,15,4,27,VTF/MA/34353
37776589,BAÑO PRIVADO AACC/WIFI 32Habitación Exterior Playa,5490522,Fali,,Carretera de Cadiz,36.70334,-4.43644,Private room,31,1,133,2024-04-24,2.26,15,5,25,VTF/MA/34353
37821722,Holidays2Malaga Antigua Plaza de Toros & Parking,115528688,Javier,,Centro,36.71142,-4.42754,Entire home/apt,86,1,12,2024-03-05,0.26,97,220,8,CTC-2019126194
37853568,A&S APARTAMENTOS MALAGA II,217385401,Pedro,,Cruz De Humilladero,36.69652,-4.47396,Entire home/apt,158,1,131,2024-06-19,2.22,3,303,41,VFT/MA/31663
37874750,Habitación en Málaga centro,61711841,Silvia,,Centro,36.72591,-4.42668,Private room,72,1,0,,,1,338,0,Exempt
37876781,"Apartment El Palo Malaga, 5 min from the beach",116572131,Michelle,,Este,36.72089,-4.3602,Entire home/apt,75,4,19,2023-06-30,0.36,1,17,0,CTC-2019202825
37897816,La casa malagueña.  Malaga typical house,287080736,Marilo,,Bailen-Miraflores,36.72182,-4.43272,Entire home/apt,69,1,129,2024-06-28,2.24,1,1,19,VFT/M/36505
37901437,Playa y centro - Beach and Center,4655095,Macarena,,Carretera de Cadiz,36.70681,-4.43707,Entire home/apt,121,1,58,2024-06-30,1.02,4,90,20,VFT/MA/33035
37905254,Playa y Centro,4655095,Macarena,,Carretera de Cadiz,36.70519,-4.43557,Private room,25,1,163,2024-06-14,2.78,4,66,85,VFT/MA/33035
37937454,Holidays2Malaga Azucena High Speed WIFI,115528688,Javier,,Centro,36.72218,-4.42121,Entire home/apt,80,1,34,2024-03-15,0.72,97,161,12,CTC- 2019145568
37963285,Centro Histórico Málaga 3 Habitaciones,14264818,Jose Luis,,Centro,36.72545,-4.41913,Entire home/apt,159,5,9,2024-05-02,0.15,4,306,4,VFT/MA/28379
37963931,BEACH HOUSE - Primera Linea -  Parking,171124374,Lorena,,Churriana,36.66365,-4.45797,Entire home/apt,197,4,21,2024-04-30,0.36,1,230,2,VFT/MA/35806
37964283,Malagueta paradise II,46055741,Ricardo,,Centro,36.72134,-4.40649,Entire home/apt,144,3,79,2024-06-04,1.36,23,70,17,VFT/MA/33626
38064569,NEW!Modern loft close to downtown.Optional Parking,36886713,Jorge,,Centro,36.72926,-4.41544,Entire home/apt,91,1,160,2024-06-20,2.86,3,219,68,VFT/MA/36140
38149557,Fantastica Habitacion Cama Doble Playa Free Wifi,5490522,Fali,,Carretera de Cadiz,36.70997,-4.43286,Private room,43,3,150,2024-06-11,2.56,15,42,30,VTF/MA/34353
38172311,Arcos Beach Infostays - Free Parking,290037492,Nicolás,,Carretera de Cadiz,36.70868,-4.43262,Entire home/apt,300,2,16,2023-08-21,0.27,1,63,1,MA/25357
38201546,Hab. con 2 camas individuales y baño compartido,290274112,Malaga Cathedral,,Centro,36.7204,-4.42238,Private room,80,1,1,2019-09-08,0.02,6,1,0,CTC-2016159460
38201574,Habitacion doble con baño privado,290274112,Malaga Cathedral,,Centro,36.71971,-4.41775,Private room,81,1,2,2019-09-04,0.03,6,0,0,VFT/MA/18325
38213631,CENTRO 1  HABITACIÓN JINETES PISCINA,155070212,Mireia,,Centro,36.72474,-4.42086,Entire home/apt,93,2,190,2024-06-13,3.24,10,95,45,CTC2017051473
38225330,Se renta casa familiar,51688277,Javi,,Puerto de la Torre,36.73,-4.48136,Entire home/apt,325,1,0,,,1,269,0,Exempt
38306223,Apartment in the historic centre of Malaga,291240294,Richard,,Centro,36.721134185791016,-4.424806118011475,Entire home/apt,90,5,121,2024-06-21,2.08,1,202,34,VFT/MA/05084
38310216,Hab. con 2 camas individuales y baño compartido,290274112,Malaga Cathedral,,Centro,36.72019,-4.41873,Private room,80,1,0,,,6,1,0,CTC-2016159460
38311783,Hab. con 2 camas individuales y baño compartido,290274112,Malaga Cathedral,,Centro,36.72143,-4.41771,Private room,80,1,0,,,6,0,0,CTC-2016159460
38314875,Habitacion doble con baño privado,290274112,Malaga Cathedral,,Centro,36.72019,-4.41716,Private room,85,1,0,,,6,0,0,CTC-2016159460
38315110,Habitacion doble con baño privado,290274112,Malaga Cathedral,,Centro,36.72113,-4.41861,Private room,85,1,0,,,6,1,0,CTC-2016159460
38335952,Habitación para chica (only for woman),284525342,Hana,,Ciudad Jardin,36.74591,-4.42012,Private room,30,2,38,2024-04-24,0.65,2,271,4,Exempt
38338289,Habitación individual en el centro de Málaga,291735769,Remedios,,Carretera de Cadiz,36.69942,-4.44813,Private room,300,30,0,,,1,364,0,Exempt
38340682,Oasis City Center - Malaga,228835060,Malaga Planners,,Centro,36.72288,-4.42303,Entire home/apt,139,1,11,2024-06-04,0.19,18,362,1,VFT/MA/10043
38366257,-MalagaSunApts- City Centre FreeParking,71255240,Andrea,,Centro,36.72502,-4.42201,Entire home/apt,109,1,190,2024-06-16,3.24,47,152,55,VFT/MA/36694
38370209,Casa del Poni,104881837,Juan José,,Palma-Palmilla,36.8073,-4.44498,Entire home/apt,110,1,16,2024-04-27,0.34,4,229,5,CTC-2019026479
38370213,Casa de Madera,104881837,Juan José,,Palma-Palmilla,36.80814,-4.44436,Entire home/apt,160,1,14,2024-05-06,0.38,4,221,5,CTC-2019026706
38381021,Fantastic Twin Room WIFI Beach,5490522,Fali,,Carretera de Cadiz,36.70731,-4.43309,Private room,44,3,126,2024-06-12,2.16,15,50,32,VTF/MA/34353
38393829,Acogedor piso en casco historico,292474259,Susana,,Centro,36.7261,-4.42121,Entire home/apt,114,28,15,2024-06-22,0.26,1,121,4,CTC-2019143032
38395410,Prime location luxury Stunning Sanctuary Views A/C,16198747,Pablo,,Centro,36.72837,-4.41404,Entire home/apt,72,1,35,2023-08-30,0.61,1,0,9,CTC-2019048721
38454903,Camino Suárez,293148382,David,,Bailen-Miraflores,36.72854,-4.4384,Entire home/apt,80,7,0,,,2,165,0,CTC-2019161451
38459266,Convenient apartment with balcony and parking,5985179,Dani,,Centro,36.72297,-4.42624,Entire home/apt,106,4,112,2024-06-24,1.95,1,143,22,VFT/MA/07173
38483071,Apartement 800 m away from the beach for 2 ppl.,142942563,Homerez,,Centro,36.721309661865234,-4.42341423034668,Entire home/apt,1000,1,0,,,1,364,0,VFT/MA/18814
38515721,Sweet Dreams close to the beach in Malaga,2957440,Lucia,,Carretera de Cadiz,36.7087,-4.43239,Private room,46,2,20,2024-06-29,0.88,10,4,15,VFT/MA/37891
38546113,LU&CIA ESTACION CENTRAL,126386697,Lu&Cia,,Centro,36.71639,-4.42695,Entire home/apt,134,1,12,2024-06-15,0.21,43,174,5,CTC-2019143893
38570094,Cristo | Renovated Penthouse Terrace Bbq Malaga,51784277,Stefano,,Centro,36.73354,-4.41628,Entire home/apt,180,2,58,2024-06-24,1.02,1,218,10,VFT/MA/32718
38666541,Del Parque Flats - Hernan Ruiz,152016953,Del Parque Flats,,Centro,36.72187,-4.42129,Entire home/apt,112,1,29,2024-06-03,0.50,62,330,13,CTC-2019168445
38699457,Fantástica habitación en piso compartido,102987168,Claudia,,Centro,36.72260612134392,-4.428662308540829,Private room,39,1,38,2024-06-09,0.65,12,235,13,VFT/MA/27513
38700234,Habitación doble grande en Centro (La Victoria),24889366,Manuel,,Centro,36.7266,-4.41264,Private room,59,2,201,2024-06-26,3.52,1,54,73,vft/ma/37143
38721440,MALAGUETA SUNNY DELUXE,244492011,Sunset Málaga Apartments,,Centro,36.71965026855469,-4.410276889801025,Entire home/apt,196,4,31,2024-01-03,0.55,51,0,6,VFT/MA/33537
38815459,iloftmalaga Pacifico 19b,80225433,I Loft Malaga,,Carretera de Cadiz,36.69635,-4.43973,Entire home/apt,275,1,19,2024-05-25,0.50,194,272,2,CTC-2019168244
38832122,Maravilloso piso en el centro de Malaga,297296021,Manuela,,Centro,36.72579,-4.42176,Entire home/apt,97,28,24,2024-05-04,0.42,1,123,5,CTC-2019151221
38835518,Sea & Wave Bailen by Bossh! Apartments,133424993,Mariola,,Centro,36.724206929442,-4.4318713920654,Entire home/apt,125,1,31,2024-05-15,0.54,22,270,14,CTC-2019161819
